ps_site_id,exp_id,method,region,subregion,locality,date,time,latitude,longitude,site_name,habitat,exposure,in_mpa,mpa_notes,team_lead,notes
CHL_2020_uvs_002,CHL_2020,uvs,Kawesqar,Isla Carreta,Isla Carreta,2020-02-23,10:00:00,-52.68623,-73.76532,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Shallow kelp bed, bottom covered with mussles, steep dropoff"
CHL_2020_uvs_003,CHL_2020,uvs,Kawesqar,Estero Blakeney,Estero Blakeney,2020-02-23,15:52:00,-52.5336,-73.69129,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Shallow kelp bed, mussles, lots of detached kelp"
CHL_2020_uvs_004,CHL_2020,uvs,Kawesqar,Baverstock,Baverstock,2020-02-24,09:52:00,-52.26223,-73.67389,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Shallow kelp bed, lots of ephiphytes on kelp, mussles covering bottom"
CHL_2020_uvs_005,CHL_2020,uvs,Kawesqar,Baverstock,Baverstock,2020-02-24,15:30:00,-52.27186,-73.67281,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Shallow kelp bed, steep slope, gorgonians and sponges deep at 20-25m"
CHL_2020_uvs_006,CHL_2020,uvs,Kawesqar,Isla De Los Lobos,Isla De Los Lobos,2020-02-25,10:00:00,-51.554,-74.727,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Narrow kelp bed in channel between 2 small isalnds, healthy Macrocystys, no Lessonia, few inverts"
CHL_2020_uvs_007,CHL_2020,uvs,Kawesqar,Isla De Los Lobos,Isla De Los Lobos,2020-02-25,15:20:00,-51.548,-74.774,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Narrow kelp band, steep dropoff, coldwater corals, sponges, gorgonians at 20-30 m"
CHL_2020_uvs_008,CHL_2020,uvs,Kawesqar,Isla Caceres,Isla Caceres,2020-02-26,10:00:00,-51.61106,-74.51337,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Small kelp bed between several islands, shallow, thin bed, juvenile kelp, fronds brittle"
CHL_2020_uvs_009,CHL_2020,uvs,Kawesqar,Isla Mitchell,Isla Mitchell,2020-02-26,16:00:00,-51.63713,-74.51511,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Narrow kelp bed, Lessonia understory, fonds healthier, fewer epiphytes."
CHL_2020_uvs_010,CHL_2020,uvs,Kawesqar,Isla Gaeta,Isla Gaeta,2020-02-27,09:00:00,-50.48067,-75.19792,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Very narrow and shallow kelp band, steep dropoff, some kelp fronds encrusted, some healthy"
CHL_2020_uvs_011,CHL_2020,uvs,Kawesqar,Isla Gaeta,Isla Gaeta,2020-02-27,15:30:00,-50.46669,-75.19367,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Small kelp forest around several rockys, ca. 100 m from shore, sparse kelp, many king crabs and squat lobsters"
CHL_2020_uvs_012,CHL_2020,uvs,Kawesqar,Poca Esperanza,Poca Esperanza,2020-03-01,10:00:00,-52.09842,-72.97665,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Extremely narrow and shallow kelp bed, kelp was sunken and brittle, mussel beds below that decending to steep slope, fine silt, erect finger sponges below 20m"
CHL_2020_uvs_013,CHL_2020,uvs,Kawesqar,Poca Esperanza,Poca Esperanza,2020-03-01,14:00:00,-52.1481,-73.01184,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Extremely narrow and shallow kelp bed, kelp was sunken and brittle, mussel beds below that decending to steep slope, fine silt, erect finger sponges below 20m"
CHL_2020_uvs_014,CHL_2020,uvs,Kawesqar,Isla Vancouver,Isla Vancouver,2020-03-02,10:00:00,-51.36396,-74.11274,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Shallow kelp beds around rocky islets. Relatively well developed down to 8-10m, numerous king crabs"
CHL_2020_uvs_015,CHL_2020,uvs,Kawesqar,Isla Vancouver,Isla Vancouver,2020-03-02,14:00:00,-51.36337,-74.12335,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Shallow kelp beds around rocky islets. Relatively well developed down to 8-10m, numerous king crabs"
CHL_2020_uvs_016,CHL_2020,uvs,Kawesqar,Isla Hunter,Isla Hunter,2020-03-03,10:00:00,-51.99383,-73.80051,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,Moderately well developed kelp forest down to 10m. Understory covered with mussles and sponges
CHL_2020_uvs_017,CHL_2020,uvs,Kawesqar,Isla Hunter,Isla Hunter,2020-03-03,15:30:00,-51.9635,-73.85129,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,Well developed kelp forest down to 10m. Understory covered with mussles and sponges
CHL_2020_uvs_018,CHL_2020,uvs,Kawesqar,Peninsula Benson,Peninsula Benson,2020-03-04,10:00:00,-52.04312,-73.55032,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,Well developed kelp forest down to 10m. Understory covered with mussles and sponges
CHL_2020_uvs_019,CHL_2020,uvs,Kawesqar,Peninsula Benson,Peninsula Benson,2020-03-04,15:30:00,-52.05474,-73.53085,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,Well developed kelp forest down to 10m. Understory covered with mussles and sponges
CHL_2020_uvs_020,CHL_2020,uvs,Kawesqar,Bahia Woodward,Bahia Woodward,2020-03-05,10:00:00,-52.9748,-74.03841,NA,kelp_forest,exposed,FALSE,NA,Alan Friedlander,"Robust, healthy kelp forest down to 15m. Understory of Lessonia. Lots of barren space. Slope down to 40m."
CHL_2020_uvs_021,CHL_2020,uvs,Kawesqar,Faro Felix,Faro Felix,2020-03-05,15:30:00,-52.96322,-74.05077,NA,kelp_forest,exposed,FALSE,NA,Alan Friedlander,Extensive kelp forests surrounds a series of wash rocks offshore from Faro Felix. Exposed to swell. Rocks bare. Lessonia spp. shallow and deep down to 20m but not in understory.
CHL_2020_uvs_022,CHL_2020,uvs,Kawesqar,Carlos Iii,Carlos Iii,2020-03-06,10:00:00,-53.65443,-72.24907,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Dayton site, modest kelp forest, sea lion colony"
CHL_2020_uvs_023,CHL_2020,uvs,Kawesqar,Isla Rupert,Isla Rupert,2020-03-06,15:30:00,-53.65649,-72.22204,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,"Small islet, modest kelp forest, bottomnearly completely covered with Lessonia spp."
CHL_2020_uvs_024,CHL_2020,uvs,Kawesqar,Isla Duntze,Isla Duntze,2020-03-07,10:00:00,-54.30683,-71.78844,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,Moderately developed kelp forest down to 10m. Understory bare with a few urchins and seastars. Steep wall to 35 m
CHL_2020_uvs_025,CHL_2020,uvs,Kawesqar,Isla Duntze,Isla Duntze,2020-03-07,15:00:00,-54.31249,-71.78905,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,Moderately developed kelp forest down to 10m. Understory bare with a few urchins and seastars. Steep wall to 35 m
CRI_2019_uvs_012,CRI_2019,uvs,Osa Peninsula,Corcovado coast,Cabo Matapalo,2019-03-15,09:00:00,8.37229,-83.29377,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,"Scattered rocks, abort after 1 transect, large ground swell"
CRI_2019_uvs_013,CRI_2019,uvs,Osa Peninsula,Corcovado coast,Cabo Matapalo,2019-03-15,11:00:00,8.3687,-83.28733,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
CRI_2019_uvs_014,CRI_2019,uvs,Osa Peninsula,Corcovado coast,Roca Corcovado,2019-03-16,09:00:00,8.50798,-83.66988,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
CRI_2019_uvs_015,CRI_2019,uvs,Osa Peninsula,Corcovado coast,Roca Corcovado,2019-03-16,11:00:00,8.505,-83.667,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
CRI_2019_uvs_016,CRI_2019,uvs,Osa Peninsula,Corcovado coast,San Pedrillo,2019-03-17,09:00:00,8.60536,-83.74113,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_017,CRI_2019,uvs,Osa Peninsula,Corcovado coast,San Josecito,2019-03-17,11:00:00,8.638,-83.7374,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
CRI_2019_uvs_026,CRI_2019,uvs,Osa Peninsula,Corcovado coast,Punta Llorona,2019-03-22,09:30:00,8.58146,-83.72174,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,Punta Lloruna
CRI_2019_uvs_001,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-11,10:30:00,8.71033,-83.89585,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_002,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-11,15:00:00,8.71834,-83.87643,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_003,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-12,10:00:00,8.69711,-83.89093,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_004,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-12,12:00:00,8.6951,-83.87769,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_005,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-12,16:00:00,8.71165,-83.86414,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_006,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-13,09:00:00,8.69982,-83.8658,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_008,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-13,15:30:00,8.71446,-83.88185,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_010,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-14,12:00:00,8.70609,-83.86473,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_011,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-14,15:30:00,8.71369,-83.89156,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_020,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-18,16:00:00,8.7022,-83.89783,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_021,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-19,09:00:00,8.71911,-83.86627,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_022,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-19,11:00:00,8.70533,-83.89727,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_023,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-19,16:30:00,8.71336,-83.881,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_024,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Isla del Caño,2019-03-20,11:00:00,8.69939,-83.87039,NA,rocky_reef,unknown,TRUE,No-take,Alan Friedlander,NA
CRI_2019_uvs_018,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Bajo Matador,2019-03-18,09:00:00,8.70035,-83.91883,Bajo Matador,bank,unknown,TRUE,No-take,Alan Friedlander,Bajo matador
CRI_2019_uvs_007,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Bajo del Diablo,2019-03-13,11:00:00,8.701,-83.91454,Bajo del Diablo,bank,unknown,TRUE,No-take,Alan Friedlander,Bajo diablo
CRI_2019_uvs_019,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Bajo del Diablo,2019-03-18,11:00:00,8.702,-83.9145,Bajo del Diablo,bank,unknown,TRUE,No-take,Alan Friedlander,Bajo diablo
CRI_2019_uvs_025,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Bajo del Diablo,2019-03-21,08:30:00,8.705,-83.92,Bajo del Diablo,bank,unknown,TRUE,No-take,Alan Friedlander,Bajo diablo
CRI_2019_uvs_009,CRI_2019,uvs,Osa Peninsula,Isla del Caño,Paraiso,2019-03-14,10:00:00,8.73156,-83.83295,Paraiso,bank,unknown,FALSE,NA,Alan Friedlander,Paridiso
ANT_2019_uvs_001,ANT_2019,uvs,Western Antarctic Peninsula,King George,"Neebles Point, Filders Bay",2019-01-09,16:00:00,-62.18454,-58.85469,NA,rocky_reef,unknown,NA,NA,Alan Friedlander,"Rocky platform, diverse marcoalgae, low viz"
ANT_2019_uvs_002,ANT_2019,uvs,Western Antarctic Peninsula,King George,"Caleta Potter, Isla Laggerville",2019-01-10,09:30:00,-62.22517,-58.64332,NA,rocky_reef,unknown,NA,NA,Alan Friedlander,"Lagger's long-term site, ice scoured islet, post-glacier retreat"
ANT_2019_uvs_003,ANT_2019,uvs,Western Antarctic Peninsula,King George,"Caleta Potter, rocky point",2019-01-12,16:30:00,-62.23775,-58.71587,NA,rocky_reef,unknown,NA,NA,Alan Friedlander,"Rocky point, shallow platform, macroalgae dominated"
ANT_2019_uvs_004,ANT_2019,uvs,Western Antarctic Peninsula,Deception,Whalers Bay,2019-01-13,09:40:00,-62.98817,-60.55503,NA,soft_bottom,unknown,NA,NA,Alan Friedlander,"Gently sloping soft sediment, brittle stars & sea stars"
ANT_2019_uvs_005,ANT_2019,uvs,Western Antarctic Peninsula,Deception,Whalers Bay,2019-01-13,16:00:00,-62.99129,-60.56218,NA,rocky_reef,unknown,NA,NA,Alan Friedlander,"Soft sed transiting to steep rocky wall, sponges, soft corals"
ANT_2019_uvs_006,ANT_2019,uvs,Western Antarctic Peninsula,"Antarctic Peninsula, Danco Coast","Paradise Bay, small islet",2019-01-15,09:40:00,-64.80598,-62.82034,NA,rocky_reef,unknown,NA,NA,Alan Friedlander,Gentle slope with macroalgae
ANT_2019_uvs_007,ANT_2019,uvs,Western Antarctic Peninsula,"Antarctic Peninsula, Danco Coast","Paradise Bay, Brown Base",2019-01-15,15:00:00,-64.89789,-62.87297,NA,wall,unknown,NA,NA,Alan Friedlander,"Vertical wall, diatoms & macroalgae, >40m sponges"
ANT_2019_uvs_008,ANT_2019,uvs,Western Antarctic Peninsula,"Antarctic Peninsula, Danco Coast","Primavera Base, Ceirva Cove",2019-01-16,14:30:00,-64.14478,-60.98933,NA,rocky_reef,unknown,NA,NA,Alan Friedlander,Small Islet (Penguin highway)
ANT_2019_uvs_009,ANT_2019,uvs,Western Antarctic Peninsula,"Antarctic Peninsula, Gerlache Strait",Wilhelmina Bay,2019-01-17,10:00:00,-64.58289,-62.20288,NA,wall,unknown,NA,NA,Alan Friedlander,"Vertical wall, islet in middle of bay"
ANT_2019_uvs_010,ANT_2019,uvs,Western Antarctic Peninsula,"Antarctic Peninsula, Gerlache Strait",Wilhelmina Bay,2019-01-17,15:30:00,-64.58366,-62.19958,NA,wall,unknown,NA,NA,Alan Friedlander,"Vertical wall, islet in middle of bay, close to 1st dive"
ANT_2019_uvs_011,ANT_2019,uvs,Western Antarctic Peninsula,"Antarctic Peninsula, Gerlache Strait",Cuverville Island,2019-01-18,08:00:00,-64.68349,-62.61346,NA,wall,unknown,NA,NA,Alan Friedlander,"Sloping wall off rocky point, algae transition to inverts > 30m"
ANT_2019_uvs_013,ANT_2019,uvs,Western Antarctic Peninsula,Deception,Roca Nueva,2019-01-19,15:30:00,-63.00716,-60.7356,NA,pinnacle_reef,unknown,NA,NA,Alan Friedlander,"Exposed rock with pinancles, div macroalgae, surge"
ANT_2019_uvs_012,ANT_2019,uvs,Western Antarctic Peninsula,Deception,Whalers Bay,2019-01-19,10:15:00,-62.98866,-60.55726,NA,soft_bottom,unknown,NA,NA,Alan Friedlander,"Gently sloping soft sediment, brittle stars & sea stars, whale bones"
ANT_2019_uvs_014,ANT_2019,uvs,Western Antarctic Peninsula,King George,Admiralty Bay,2019-01-20,11:00:00,-62.16598,-58.43845,NA,wall,unknown,NA,NA,Alan Friedlander,"Small rock at mouth of bay, diverse invert community on wall below 30 m"
PRT_2018_uvs_001,PRT_2018,uvs,Azores,Pico,NA,2018-06-03,10:20:00,38.45763,-28.15773,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_003,PRT_2018,uvs,Azores,Pico,NA,2018-06-03,12:20:00,38.4674,-28.19367,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_005,PRT_2018,uvs,Azores,Pico,NA,2018-06-03,15:50:00,38.49562,-28.23657,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_007,PRT_2018,uvs,Azores,Pico,NA,2018-06-04,09:37:00,38.40566,-28.22441,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_009,PRT_2018,uvs,Azores,Pico,NA,2018-06-04,11:30:00,38.5008,-28.24051,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_011,PRT_2018,uvs,Azores,Pico,NA,2018-06-04,15:00:00,38.50844,-28.28715,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_013,PRT_2018,uvs,Azores,Pico,NA,2018-06-05,08:30:00,38.53579,-28.325,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_015,PRT_2018,uvs,Azores,Pico,NA,2018-06-05,10:30:00,38.54416,-28.35036,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_017,PRT_2018,uvs,Azores,Flores,NA,2018-06-07,09:00:00,39.42574,-31.13756,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_019,PRT_2018,uvs,Azores,Flores,NA,2018-06-07,11:00:00,39.40609,-31.14747,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_021,PRT_2018,uvs,Azores,Flores,NA,2018-06-07,15:15:00,39.37188,-31.18594,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_023,PRT_2018,uvs,Azores,Flores,NA,2018-06-08,09:30:00,39.48326,-31.14752,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_025,PRT_2018,uvs,Azores,Flores,NA,2018-06-08,11:15:00,39.46517,-31.13111,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_027,PRT_2018,uvs,Azores,Flores,NA,2018-06-08,15:20:00,39.37485,-31.24727,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_029,PRT_2018,uvs,Azores,Flores,NA,2018-06-09,09:40:00,39.39676,-31.25925,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_031,PRT_2018,uvs,Azores,Flores,NA,2018-06-09,11:50:00,39.44964,-31.27242,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_033,PRT_2018,uvs,Azores,Flores,NA,2018-06-09,14:10:00,39.49425,-31.2603,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_035,PRT_2018,uvs,Azores,Corvo,NA,2018-06-10,10:00:00,39.70206,-31.07973,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_037,PRT_2018,uvs,Azores,Corvo,NA,2018-06-10,12:00:00,39.68344,-31.08387,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_039,PRT_2018,uvs,Azores,Corvo,NA,2018-06-10,16:00:00,39.67299,-31.12734,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_041,PRT_2018,uvs,Azores,Corvo,NA,2018-06-11,10:00:00,39.72664,-31.12111,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_043,PRT_2018,uvs,Azores,Corvo,NA,2018-06-11,12:00:00,39.69558,-31.13229,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_045,PRT_2018,uvs,Azores,Corvo,NA,2018-06-11,16:20:00,39.72297,-31.0934,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_047,PRT_2018,uvs,Azores,Corvo,NA,2018-06-12,09:05:00,39.66798,-31.11415,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2018_uvs_049,PRT_2018,uvs,Azores,Corvo,NA,2018-06-12,10:40:00,39.6812,-31.12258,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_051,PRT_2018,uvs,Azores,Corvo,NA,2018-06-12,14:30:00,39.68368,-31.08919,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_053,PRT_2018,uvs,Azores,Corvo,NA,2018-06-13,09:40:00,39.73011,-31.10605,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_055,PRT_2018,uvs,Azores,Corvo,NA,2018-06-13,11:30:00,39.71389,-31.08304,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_057,PRT_2018,uvs,Azores,Corvo,NA,2018-06-13,16:00:00,39.67225,-31.10577,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_059,PRT_2018,uvs,Azores,Flores,NA,2018-06-14,09:30:00,39.50861,-31.19501,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_061,PRT_2018,uvs,Azores,Flores,NA,2018-06-14,11:30:00,39.5043,-31.15714,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_063,PRT_2018,uvs,Azores,Flores,NA,2018-06-14,16:50:00,39.38753,-31.15576,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_065,PRT_2018,uvs,Azores,Flores,NA,2018-06-16,11:00:00,39.35303,-31.25759,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_067,PRT_2018,uvs,Azores,Flores,NA,2018-06-16,17:00:00,39.35303,-31.25759,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_069,PRT_2018,uvs,Azores,Flores,NA,2018-06-17,11:30:00,39.42574,-31.13756,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_071,PRT_2018,uvs,Azores,Flores,NA,2018-06-17,17:10:00,39.35968,-31.19576,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_073,PRT_2018,uvs,Azores,Flores,NA,2018-06-18,10:30:00,39.42574,-31.13756,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_075,PRT_2018,uvs,Azores,Princess Alice,NA,2018-06-20,13:00:00,39.02,-29.33,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_077,PRT_2018,uvs,Azores,Pico,NA,2018-06-21,09:30:00,38.41132,-28.02661,NA,rocky_reef,unknown,TRUE,Paper park,Alan Friedlander,NA
PRT_2018_uvs_079,PRT_2018,uvs,Azores,Pico,NA,2018-06-21,11:30:00,38.40777,-28.03835,NA,rocky_reef,unknown,TRUE,Paper park,Alan Friedlander,NA
PRT_2018_uvs_081,PRT_2018,uvs,Azores,Pico,NA,2018-06-21,15:30:00,38.40536,-28.05366,NA,rocky_reef,unknown,TRUE,Paper park,Alan Friedlander,NA
PRT_2018_uvs_083,PRT_2018,uvs,Azores,Pico,NA,2018-06-22,10:30:00,38.39461,-28.09691,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_085,PRT_2018,uvs,Azores,Pico,NA,2018-06-22,12:15:00,38.40624,-28.15815,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_087,PRT_2018,uvs,Azores,Pico,NA,2018-06-22,15:45:00,38.4015,-28.06902,NA,rocky_reef,unknown,FALSE,NA,Alan Friedlander,NA
PRT_2018_uvs_089,PRT_2018,uvs,Azores,Faial,Monte da Guia,2018-06-23,08:30:00,38.51579,-28.6272,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2018_uvs_091,PRT_2018,uvs,Azores,Faial,Monte da Guia,2018-06-23,10:30:00,38.52026,-28.61968,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
FRA_2016_uvs_001,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-13,11:30:00,10.2923,-109.22709,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_002,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-13,13:50:00,10.29899,-109.23338,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_003,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-14,08:40:00,10.30706,-109.23773,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_004,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-14,10:45:00,10.32106,-109.22913,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_005,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-14,16:20:00,10.28457,-109.2103,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_006,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-15,13:50:00,10.31494,-109.21211,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_007,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-15,16:30:00,10.30358,-109.19796,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_008,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-16,11:30:00,10.29423,-109.20042,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_009,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-16,14:50:00,10.28636,-109.22016,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_010,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-17,09:20:00,10.31207,-109.20273,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_011,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-17,11:20:00,10.29929,-109.19892,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_012,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-17,16:00:00,10.28839,-109.20377,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_013,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-19,08:30:00,10.31539,-109.23615,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
FRA_2016_uvs_014,FRA_2016,uvs,Clipperton,Clipperton,NA,2016-03-19,10:30:00,10.31713,-109.21667,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
